X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
-21.7997731733838,64.1186887694169,"5045514565",node,15.625,pharmacy,pharmacy,Árbæjarapótek,,,,,,,,,,,yes,,,,,,,,,,,,,88772647,2,2020/07/31 09:05:26+00,f6e869f5b9e241cf82c66122af25d387
-21.8636132683526,64.1255960443651,"4888414004",node,28.125,dentist,dentist,Tannlæknar,,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,"3",Réttarholtsvegur,"108",Reykjavík,54621742,3,2017/12/14 11:36:09+00,177b79ce9d24495f83da2b7e64e67dd5
-21.9369093235676,64.1480317169516,"6592238596",node,28.125,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 09:00-18:00; Sa 11:00-16:00",,,,,,,,,,,,,,"19",Hafnarstræti,"101",Reykjavík,152031266,2,2024/05/30 11:58:39+00,6d0933872379403baa9bb8f4c654139e
-21.8427984043828,64.1090309729423,"3869497409",node,15.625,pharmacy,pharmacy,Lyfjaval,,,,,,"Mo-Fr 09:00-18:30; Sa 12:00-16:00",,,,,,,,,,,,,,,,,,88772546,2,2020/07/31 09:03:47+00,3930f61a8bd0432c991213bc08438622
-14.0027043018515,65.2608890384911,"1929023726",node,31.25,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 13:00-18:00; PH,Sa-Su closed",,,,,yes,yes,,,,,,,,"12",Austurvegur,"710",,150271196,9,2024/04/20 16:26:20+00,7df66302312246c1afdf60b7a04fef4a
,,"785717155",way,12.5,hospital,hospital,HSN Blönduós,,,,,,,,,,,,,,,,,,,,,,,,137930048,2,2023/06/29 18:33:59+00,bf25f8c6b5594e96828655be77363c92
-18.1773034660694,65.9519802240896,"10134019398",node,9.375,,laboratory,Pharmarctica,,,,,,,,,,,,,,,,,,,,,,,,150365662,2,2024/04/22 20:47:54+00,2743179c09d544cfbdea37b78123e4a9
-21.9120666198467,64.5431664510345,"930133523",node,21.875,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 10:00-18:00; Sa 10:00-14:00",,,,,yes,yes,,,,,,,,,,,,157749916,10,2024/10/11 10:12:08+00,2f558760b9d34d8fbec295fc54452470
,,"118683744",way,28.125,,blood_donation,Blóðbankinn,Landspítali,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,"60",Snorrabraut,"105",Reykjavík,167725051,8,2025/06/17 07:27:41+00,66851b32dcad4484bddd94d6f83df0d2
,,"372399924",way,21.875,hospital,hospital,Barna- og unglingageðdeild Landspítalans,,,,,,,,,,,,,,,,,,,,"12",Dalbraut,"105",,129199640,4,2022/11/21 14:24:56+00,bd274dd8330f411f8f1d28e3d813a3e4
-17.3430411600021,66.046655245358,"4992871022",node,15.625,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 10:00-18:00; Sa 10:00-14:00",,,,,,,,,,,,,,,,,,140291895,3,2023/08/23 20:09:57+00,71e2d56b23a241be8c98b36fd4141714
-21.9075380452001,64.1431301476138,"3761697526",node,25,,alternative,Kíropraktík,,,chiropractic,,,,,,,,,,,,,,,,,"163",Laugavegur,"105",Reykjavík,121145997,4,2022/05/18 12:33:55+00,c09c332d29ae42d58559cc8332886b4b
,,"170151759",way,28.125,hospital,hospital,Heilsugæsla Rangárþings,,,,,,,,,,,,,yes,,,,,,,"4",Öldubakki,"860",Hvolsvöllur,74188038,4,2019/09/06 17:51:50+00,4e068c7abbc648518ef74d8110801a7c
-21.9218340516148,64.140053653873,"1239755181",node,25,pharmacy,pharmacy,Lyf og heilsa,,,,,,,,,,,yes,,,,,,,,,"3",Egilsgata,"101",,142171416,3,2023/10/05 05:19:51+00,85424b48437645f98e4e6c9e96cc2591
-18.9075476110388,66.1509103628585,"3069903585",node,12.5,dentist,dentist,Tannlæknastofa Fjallabyggðar,,,,,,,,,,,,,,,,,,,,,,,,81271854,3,2020/02/20 12:28:41+00,475874f67e5b45edb4bbf9f2ef804de9
-21.9184480141898,64.0882753690279,"5314675792",node,25,clinic,clinic,Heilsugæslan Garðabæ,,,,,,,,,,,,,,,,,,,,"7",Garðatorg,"210",Garðabær,55086423,2,2018/01/01 21:08:42+00,4cb4e6f0aced4dde8a89fa5b17aafe32
-21.8976234272123,64.1143565827617,"6592238598",node,28.125,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 10:00-18:30; Sa 11:00-16:00",,,,,,,,,,,,,,"4",Nýbýlavegur,"200",Kópavogur,116661989,3,2022/01/27 11:25:05+00,d2a25d860b714fe48c9665218d45ff8a
,,"250162547",way,18.75,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,"17",Helluhraun,"660",,88771185,5,2020/07/31 08:39:25+00,8267cb213372404d901dce7fe22725f2
-15.9504126743371,66.4526935781842,"4726948878",node,9.375,hospital,,Heilsugæsla Raufarhafnar,,,,,,,,,,,,,,,,,,,,,,,,46725838,1,2017/03/10 00:48:55+00,b81d90251b52442ab73e7c9d4a6540bd
-18.1089312760546,65.6789078769803,"2781971365",node,12.5,pharmacy,pharmacy,Akureyrarapótek,,,,,,,,,,,,,,,,,,,,,,,,73257033,5,2019/08/12 07:18:01+00,b66d55645aa745e29de0589de801f76d
-21.9006676506259,64.1308851929057,"3841663334",node,12.5,doctors,doctor,Læknastofa Björgvins M. Óskarssonar,,,,,,,,,,,,,,,,,,,,,,,,132839304,2,2023/02/21 14:38:24+00,45fd6a93fb114fc686c03ebbc5c72ab1
-21.951318401856,64.1521391847827,"1515902253",node,18.75,pharmacy,pharmacy,Reykjavíkur Apótek,,,,,,,,,,,yes,,,,,,,,,,,,Reykjavík,157435084,5,2024/10/03 20:01:26+00,0f7156a6e8a344a9a3055f253c39e021
,,"288373948",way,18.75,hospital,hospital,Landakotsspítali,,,,,,,,,,,,,no,,,,,,,,,,Reykjavík,141179900,7,2023/09/12 20:02:43+00,dfa48158a73a46de8f72c94c052226b1
-21.8797207716811,64.0991368906173,"5952695396",node,12.5,dentist,dentist,Tannlind,,,,,,,,,,,,,,,,,,,,,,,,63177697,1,2018/10/04 00:28:19+00,7b1ed22f73964c4f81d0b2f67d5c33ba
,,"189878897",way,21.875,,rehabilitation,Sjúkrahúsið Vogur,,,,,,,,,,,,,,,,,,,,"45",Stórhöfði,"110",Reykjavík,86677131,5,2020/06/15 15:16:19+00,43a08bc42db04f219a916c4c32ea6707
-21.8632231745789,64.125767454285,"4888414006",node,21.875,clinic,clinic,Læknastöðin,,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,,Réttarholtsvegur,"108",,108259581,5,2021/07/19 14:36:22+00,3ddbae33b3f247a3b72b63d541f481cf
-18.119193407748,65.6776048263129,"321402853",node,15.625,pharmacy,pharmacy,Lyfja,,,,,,,,,,,yes,,,,,,,,,,,,,73257164,2,2019/08/12 07:23:13+00,e7693e2ea2fe4d88828a47a9315f43e5
-21.8835642095623,64.1324597334168,"3895976901",node,12.5,dentist,dentist,Tannlæknir Miðbæ,,,,,,,,,,,,,,,,,,,,,,,,81272005,2,2020/02/20 12:33:04+00,77f20d46f2714dacab1559e835177fd8
-21.9235446304145,64.1446967253169,"4236613095",node,15.625,pharmacy,pharmacy,Íslands Apótek,,,,,,"Mo-Fr 10:00-18:00; Sa 10:00-16:00",,,,,,,,,,,,,,,,,,151743486,5,2024/05/23 21:06:38+00,59064e3ef49a4ebbbf29304acc662b39
-19.0069903426513,63.4206206552549,"6071178451",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,64626331,1,2018/11/18 17:22:34+00,bd100be8510e44aa848f6b5a8e8aff14
-20.5022962201825,64.111969919652,"2369263427",node,12.5,pharmacy,pharmacy,Lyfja,,,,,,,,,,,,,,,,,,,,,,,,89207930,7,2020/08/10 16:08:06+00,5d40959283d8461a9208bb672930fedc
-18.0902089542121,65.6812705678468,"4346656652",node,12.5,pharmacy,pharmacy,Apótekarinn,,,,,,,,,,,,,,,,,,,,,,,,73257033,2,2019/08/12 07:18:01+00,b9899bfe87784229a84f024bcf4e7c97
-21.8946034274989,64.130524268155,"1240687648",node,34.375,pharmacy,pharmacy,Lyf & heilsa,,,,,,"Mo-Fr 10:00-18:30; Sa 11:00-18:00; Su 12:00-17:00",,,,,yes,yes,,,,,,,,8-12,Kringlan,"103",Reykjavík,143939528,4,2023/11/12 16:11:10+00,2b0f9f3b11ca4953bb7ac20ff3ad2448
-18.6526532649799,66.0662379695613,"367433554",node,9.375,doctors,,Hornbrekka,,,,,,,,,,,,,,,,,,,,,,,,67411336,4,2019/02/20 23:40:22+00,23b34fbaafbd46a2a102e79644e89ad1
-21.8932386022052,64.1327588835411,"3895978605",node,25,pharmacy,pharmacy,Lyfjaval,,,,,,Mo-Sa 09:00-22:00,,,,,,,,,,,,,,"101",Miklabraut,"108",,165452964,7,2025/04/26 08:04:09+00,d4c01de2ee624719a064df12f5e09521
,,"220731308",way,21.875,hospital,hospital,Heilsugæslan,,,,,,,,,,,,,,,,,,,,"8",Búðareyri,"730",,78791971,4,2019/12/23 22:56:35+00,831e2c345f7d4195b215ea31b22fae15
-21.8607863038692,64.1289173734976,"12890547316",node,25,dentist,dentist,Delta tannlæknar,,,dentist,,,,,,,,,,,,,,,,,"6",Mörkinni,,Reykjavík,169304396,2,2025/07/22 17:01:16+00,edb4908b689c4ef3bbd01cb9b30c19fd
-21.6664784494244,65.708430532519,"2573894115",node,25,pharmacy,pharmacy,Lyfsalan Hólmavík,,Local recident,,,,,,,,,no,yes,,,,,,,,,,"510",,79255607,3,2020/01/06 15:59:25+00,0d21d10722c5477297cd7fa43cd74adc
-21.8875591084338,64.1283675206494,"9199463724",node,18.75,,physiotherapist,Sigra Sjúkraþjálfun,,,,,,Mo-Fr 08:00-16:30,,,,,,,,,,,,,,"68",Háaleitisbraut,,,112940875,1,2021/10/25 10:47:40+00,b39f26e4c73b4b48be4a689e298e4964
-18.103567863852,65.6870223974425,"5475699055",node,12.5,,blood_donation,Blóðbankinn á Akureyri,,,,,,"Mo-We 08:15-15:00, Th 11:30-18:30",,,,,,,,,,,,,,,,,,64740072,2,2018/11/21 12:28:42+00,6d5fb69c6a2a47ddb8d7aa10162d616c
-21.8908114545032,64.1389552892811,"293168473",node,34.375,pharmacy,pharmacy,Lyfja,,,,,,08:00-24:00,,,,,yes,yes,,,,,,,,"5",Lágmúli,"108",Reykjavík,71946852,7,2019/07/05 22:35:50+00,ca43fd50a9fe442495f5a539c86531ac
,,"446340645",way,18.75,hospital,hospital,Heilbrigðisstofnun Vesturlands,,,,,,,,,,,,,,,,,,,,,Austurgata,"340",,92432267,4,2020/10/13 17:50:27+00,52686604702d495cb7bc02a5efb27c17
,,"207923271",way,21.875,dentist,dentist,Vesturbros,,,,,,,,,,,,,,,,,,,,"15",Höfðastígur,"415",,166439058,4,2025/05/18 16:26:28+00,2e350642d2874af38ed4d6e90a8d36fa
-14.2193859704374,65.0321798417653,"640477172",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,162916805,6,2025/02/25 05:10:42+00,e651babe40094c83ae113485b41f69c2
-21.9005695823588,64.1311150246907,"3841663329",node,15.625,pharmacy,pharmacy,Farmasía,,,,,,"Mo-Fr 08:00-20:00; Sa 10:00-18:00; Su 13:00-18:00",,,,,,,,,,,,,,,,,,154991474,3,2024/08/08 18:04:18+00,601e9f59b4ac4ed5b002852866ea87ec
-21.8682571779868,64.1339966391827,"1268980149",node,18.75,doctors,doctor,Heilsugæslan Glæsibæ,,,,,,,,,,,,yes,no,,,,,,,,,,,70616895,5,2019/05/25 18:32:09+00,c6dbaa2623eb43e18d1a03ee4d534f90
-21.877240482713,64.1374814992461,"4102202593",node,21.875,pharmacy,pharmacy,Lyfjaver,,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,,Suðurlandsbraut,"108",,78944203,6,2019/12/27 23:16:49+00,73ae880c6b274376bd9b1e2eb26697ef
-21.9432395044822,64.1493178361745,"6688311738",node,21.875,doctors,doctor,Heilsugæslan Miðbæ,,,,,,Mo-Fr 08:00-16:00,,,,,,,no,,,,,,,,,,Reykjavík,93336676,4,2020/10/31 12:41:02+00,8740aea6b80f4d88a0c7a5efb1111525
-21.8853629659833,64.1013226395078,"1285282362",node,28.125,pharmacy,pharmacy,Lyfja,,,,,,"Mo-We 11:00-19:00; Th 11:00-21:00; Fr 11:00-19:00; Sa 11:00-18:00; Su 13:00-18:00",,,,,,,,,,,,,,"1",Hagasmári,"201",Kópavogur,71946852,3,2019/07/05 22:35:50+00,696a947824454e16b1d1667a51648dcd
-21.9468657672522,64.0757373829849,"1847659862",node,12.5,dentist,dentist,,"Álfheiður Ástvaldsdóttir Ph.D., MSc;Sigurður Örn Eiríksson Ms.;Salka Ólafsdóttir;Magnús F. Ragnarsson;Sigrún Jónsdóttir;Helgi Hansson",,,,,,,,,,,,,,,,,,,,,,,81314937,3,2020/02/21 11:20:21+00,d821404676f14e84a4f5777b1df4290a
-21.9045905489492,64.1126505301897,"10039030032",node,12.5,dentist,dentist,Tannlæknar,,,,,,,,,,,,,,,,,,,,,,,,126415764,1,2022/09/20 10:15:52+00,0af5ca4d1b7e43f1ba065cef8ab7e470
,,"291794590",way,21.875,hospital,hospital,Landspítali Grensás,,,,,,,,,,,,yes,,,,,,,,,,"108",Reykjavík,87158495,3,2020/06/25 20:49:06+00,e179a7bc4c5049fc9fb1f9cbc467893f
,,"29027438",way,12.5,hospital,hospital,Sjúkrahúsið og Heilsugæslan á Akranesi,,,,,,,,,,,,,,,,,,,,,,,,75933555,10,2019/10/19 15:57:01+00,b7f5a7bfc1e741ce88862263526b1acf
-21.6912879608086,64.1637254895395,"9297740426",node,28.125,pharmacy,pharmacy,Apótekarinn,,,,,,"Mo-Fr 09:00-18:00, Sa 11:00-15:00; Jul 16-Aug 06 off",,,,,,,,,,,,,,"3",Sunnukriki,"270",Mosfellsbær,124798953,2,2022/08/12 03:41:31+00,ac8c868f27e04fb5a1fe52644013ea1b
-21.9076533801878,64.143136098765,"3761699384",node,12.5,dentist,dentist,"Tannlæknastofur Guðrúnar, Frígerðs og Gísla",,,,,,,,,,,,,,,,,,,,,,,,70616895,3,2019/05/25 18:32:06+00,394cc78c04064313821c2b6fc1bc8260
-17.3405800655923,66.0490573311694,"513875438",node,12.5,hospital,hospital,Heilbrigðisstofun Þingeyinga,,,,,,,,,,,,,,,,,,,,,,,,73256735,3,2019/08/12 07:06:39+00,47c72f6214d44ab98f25903964dc5a3e
-14.0095134247135,65.2606454603848,"12646691188",node,15.625,pharmacy,pharmacy,Lyfja,,,,,,Mo-Fr 12:00-17:00,,,,,,,,,,,,,,,,,,163383776,2,2025/03/09 00:22:11+00,0cd7957b23084b16b423cbde337498a0
-21.919296178972,64.0887127367355,"5287812838",node,28.125,pharmacy,pharmacy,Lyfja,,,,,,"Mo-Fr 09:00-18:00; Sa 11:00-16:00",,,,,,,,,,,,,,"5",Garðatorg,"210",Garðabær,71946852,4,2019/07/05 22:35:50+00,26da0e276bb34335ba987ba0fa6f8334
-21.8306377716206,64.1016979811319,"10979044637",node,12.5,pharmacy,pharmacy,Lyfjaval Bílaapótek,,,,,,,,,,,,,,,,,,,,,,,,137374785,1,2023/06/15 14:44:13+00,1bc3e45f14af490e8347d664fbf4bf1a
-18.1090277517602,65.6790598408848,"4346251343",node,12.5,dentist,dentist,Hnjúkar ehf,,,,,,,,,,,,,,,,,,,,,,,,73257033,2,2019/08/12 07:18:01+00,86f713a3f5444f628f3c9371f45772b6
-21.8872325494862,64.1014599350818,"2303511227",node,12.5,clinic,clinic,Hvammur,,,,,,,,,,,,,,,,,,,,,,,,18072122,3,2013/09/28 06:48:09+00,d1c1bc04211a42c2abf0f3ca627e9999
-21.9486948661628,64.0791453809962,"1847659895",node,12.5,dentist,dentist,,Úlfar Guðmundsson,,,,,,,,,,,,,,,,,,,,,,,81272779,4,2020/02/20 12:50:58+00,68c424d0f57145f18a0eb266a7441777
-18.0908183185728,65.681630151493,"267060501",node,31.25,doctors,doctor,Heilbrigðisstofnun Norðurlands,,Kaart Ground Survey 2017,,,,,,,,,,,no,,,,,,,"99",Hafnarstræti,"600",Akureyri,73257033,10,2019/08/12 07:18:01+00,7127a2098c7a427a950a12da7b5b02f0
-18.1036545327308,65.6869456192095,"1374259193",node,18.75,pharmacy,pharmacy,Lyf og heilsa,,,,,,,,,,,yes,yes,,,,,,,,,,,,101858894,6,2021/03/28 01:37:59+00,e9d27ea422974eeeadf4d8cc29294bda
-18.0900934515864,65.6808425878708,"4346656759",node,21.875,doctors,doctor,Í Bak & Fyrir,,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,,Kaupvangsstræti,"600",,157646961,7,2024/10/08 21:41:52+00,13ebe8d5d845439ea55275a22471b51e
,,"101567766",way,28.125,clinic,clinic,Rauði krossinn,,Kaart Ground Survey 2017,,,,,,,,,,,,,,,,,,"9",Efstaleiti,"103",Reykjavík,168065703,6,2025/06/24 20:02:21+00,0f120da832c5410f94259ed741a217e3
-21.0173733064694,63.9281625782268,"5491421488",node,9.375,,physiotherapist,Máttur,,,,,,,,,,,,,,,,,,,,,,,,57354486,1,2018/03/20 14:34:54+00,25ec1da263d240f7b9193c8e19902f39
-20.2807008284992,65.6562597231483,"452076209",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,82793982,3,2020/03/29 21:28:02+00,590cbf427ff544398c2b6d56956675ec
-20.4006204657456,63.8345044494515,"3401106127",node,25,pharmacy,pharmacy,Lyf og Heilsa,,,,,,,,,,,,,,,,,,,,"3",Suðurlandsvegur,"850",Hella,73910656,4,2019/08/30 08:28:14+00,c50f3b47f7cf4bb0af5212e90ee73dd9
-21.69128092001,64.1635733579969,"4637209517",node,31.25,clinic,clinic,Heilsugæslan Mosfellsumdæmi,,,,,,08:00-16:00,,,,,,,no,,,,,,,"3",Sunnukriki,"270",Mosfellsbær,124798953,4,2022/08/12 03:41:31+00,cf67dc4db0b2400f86fbb3cbc8b2ccc0
,,"791524004",way,18.75,hospital,hospital,Heilbrigðisstofunin Sauðárkróki,,,,,,,,,,,,yes,yes,,,,,,,,,,,171175954,2,2025/08/29 10:17:12+00,e8b35b63b27f42d7959227c27f27ce30
-21.9477825798213,64.0783322525693,"1847659882",node,12.5,dentist,dentist,,Margrét Helgadóttir,,,,,,,,,,,,,,,,,,,,,,,150271153,4,2024/04/20 16:25:33+00,a6f11560aeee46d8bf4db293b8ad96d4
,,"88600542",way,18.75,doctors,,Heilsugæslustöðin Seltjarnarnes,,,,,,,,,,,,,,,,,,,,"12",Suðurströnd,"170",,79068583,7,2019/12/31 20:59:13+00,5b17279a37da4b6db3dfd6bb307d45af
-21.8695501703704,64.130983764087,"9153209795",node,15.625,pharmacy,pharmacy,Lyfja,,,,,,,,,,,yes,,,,,,,,,,,,,166243127,3,2025/05/14 09:00:53+00,e90dd47eb6d947529902f72282f60c4a
,,"310428718",way,21.875,hospital,,Fjórðungssjúkrahúsið í Neskaupstað,,,,,,,,,,,,,,,,,,,,"20",Mýrargata,"740",Neskaupstaður,137661966,4,2023/06/22 20:13:23+00,521830acd11e4fdd9e8f0c5c9d666018
